Theta,Phi,Psi,Px,Py,Pz,ActuatorLengths_1,ActuatorLengths_2,ActuatorLengths_3,ActuatorLengths_4,ActuatorLengths_5,ActuatorLengths_6
-15,-15,-15,-0.5,-2.5,1.5,4.748138248,5.051036067,4.45871159,2.512162144,1.750123263,3.68144961
-15,-15,-15,-0.5,-2.5,5.5,7.563517389,7.034332958,6.115397883,5.347414635,5.791543771,6.990363495
-15,-15,-15,-0.5,-2.5,9.5,11.15382216,10.55099398,9.383515074,9.010199504,9.647149692,11.09335189
-15,-15,-15,-0.5,-0.5,-2.5,3.365933559,4.136338403,4.298948505,3.700002112,2.943430696,3.061002558
-15,-15,-15,-0.5,-0.5,1.5,3.725672395,3.230585667,2.506108253,1.908231721,2.595630507,3.667938108
-15,-15,-15,-0.5,-0.5,5.5,6.993097377,6.101673313,5.093844774,5.072384842,6.116941764,7.096911414
-15,-15,-15,-0.5,-0.5,9.5,10.44545202,9.638742008,8.537091349,8.8345844,9.802249875,10.84766422
-15,-15,-15,-0.5,1.5,-2.5,3.31133598,3.027966642,3.803053384,4.326194828,4.513226961,4.267357819
-15,-15,-15,-0.5,1.5,1.5,3.624183122,1.706335006,1.475318752,2.98887472,4.171063416,4.604030997
-15,-15,-15,-0.5,1.5,5.5,6.935631537,5.355079896,4.558969965,5.600399024,6.999633348,7.828411405
-15,-15,-15,-0.5,1.5,9.5,10.70425731,9.417923168,8.415922237,9.452336935,10.90109846,11.16928947
-15,-15,-15,1.5,-2.5,-2.5,3.701557874,5.786776037,6.267701803,5.256971793,2.860719619,1.803989603
-15,-15,-15,1.5,-2.5,1.5,3.897183725,5.13962682,5.362972153,4.034582582,2.505508337,2.761514362
-15,-15,-15,1.5,-2.5,5.5,6.951636077,7.190003469,6.966123476,6.196275958,6.191538531,6.700768959
-15,-15,-15,1.5,-2.5,9.5,10.69671378,10.55213136,10.18345049,9.676245546,10.01641059,10.69990457
-15,-15,-15,1.5,-0.5,-2.5,2.269141539,4.043246457,5.279195928,4.92011251,3.30448693,1.819547512
-15,-15,-15,1.5,-0.5,1.5,2.706035316,3.336900256,4.087888289,3.802331684,3.061254623,2.787286601
-15,-15,-15,1.5,-0.5,5.5,6.361111982,6.163377998,5.841222198,6.091983363,6.35356437,6.724443645
-15,-15,-15,1.5,-0.5,9.5,10.27584422,9.769663894,9.353273354,9.240741782,10.1709262,10.67899966
-15,-15,-15,1.5,1.5,-2.5,1.981256836,3.193345342,4.775113582,5.393709425,4.746918543,3.39073895
-15,-15,-15,1.5,1.5,1.5,2.469585794,1.938589869,3.39981891,4.396297646,4.541432239,4.001106714
-15,-15,-15,1.5,1.5,5.5,6.564679797,5.392184634,5.704438163,6.412747975,7.145899003,7.007873753
-15,-15,-15,1.5,1.5,9.5,10.5033071,9.379182239,9.060807261,9.74567602,10.61555786,11.32094341
-15,-15,15,-2.5,-2.5,-2.5,5.206129515,6.279064383,6.230693178,4.767531703,2.63477037,3.518898343
-15,-15,15,-2.5,-2.5,1.5,5.577617643,5.908174539,5.226606447,3.47062692,2.235546374,4.010215563
-15,-15,15,-2.5,-2.5,5.5,8.059711043,7.706471045,6.512526631,5.730313961,5.938007915,7.204224786
-15,-15,15,-2.5,-2.5,9.5,11.39401119,11.08209297,9.891729891,9.309440839,9.74801931,10.89073893
-15,-15,15,-2.5,-0.5,-2.5,5.004766068,5.324608215,4.883175811,3.615451956,2.671933049,3.780571238
-15,-15,15,-2.5,-0.5,1.5,5.382220449,4.628095944,3.495895668,1.479835559,2.201295172,4.232247394
-15,-15,15,-2.5,-0.5,5.5,7.79368776,7.109996621,5.523718741,4.858499943,5.787249597,7.303059595
-15,-15,15,-2.5,-0.5,9.5,11.1943928,10.35545321,8.777853559,8.915792217,9.774818141,11.27508986
-15,-15,15,-2.5,1.5,-2.5,5.488877665,4.891799133,4.107870611,3.402887514,3.973052683,4.971603632
-15,-15,15,-2.5,1.5,1.5,5.620618274,4.178746925,2.052348334,1.075043946,3.559912434,5.445890181
-15,-15,15,-2.5,1.5,5.5,8.088755824,6.614995997,4.933056176,4.881003306,6.513902033,8.398622089
-15,-15,15,-2.5,1.5,9.5,11.69006652,10.30560345,8.557835603,8.493888327,10.30485614,11.67396998
-15,-15,15,-0.5,-2.5,-2.5,3.547338664,5.146393355,5.947388217,5.003390682,2.745923388,1.831685177
-15,-15,15,-0.5,-2.5,1.5,3.981799043,4.712216297,4.757494502,3.67334117,2.259952437,2.820449543
-15,-15,15,-0.5,-2.5,5.5,6.855741566,6.87018494,6.523385327,6.089547937,5.913428946,6.484024721
-15,-15,15,-0.5,-2.5,9.5,10.83108945,10.15180399,9.985449065,9.326506952,9.901405956,10.96112494
-15,-15,15,-0.5,-0.5,-2.5,3.270227556,3.986779001,4.509628334,4.05363656,2.737248294,2.474652402
-15,-15,15,-0.5,-0.5,1.5,3.552081267,3.188174329,2.706324419,2.242167127,2.287576923,3.287779203
-15,-15,15,-0.5,-0.5,5.5,6.745769532,5.794855516,5.142048257,5.335414361,5.931492308,6.74752839
-15,-15,15,-0.5,-0.5,9.5,10.88843498,9.82459127,8.766500273,9.136098017,10.05310732,10.59978251
-15,-15,15,-0.5,1.5,-2.5,3.95036541,3.436838574,3.690836904,3.687848246,3.859256504,4.222135066
-15,-15,15,-0.5,1.5,1.5,4.182521062,2.44584782,0.902683023,1.98063957,3.565351531,4.774166232
-15,-15,15,-0.5,1.5,5.5,7.141415916,5.667150488,4.480235974,4.943457599,6.474838915,7.779146784
-15,-15,15,-0.5,1.5,9.5,10.78594127,9.446681812,8.53751758,9.094357593,10.29104916,11.18789377
-15,-15,15,1.5,-2.5,-2.5,2.51800871,4.89684882,6.061257355,5.799793316,3.990199463,1.740260055
-15,-15,15,1.5,-2.5,1.5,2.892791164,4.212250651,5.249812987,4.880003288,3.687237671,2.771309323
-15,-15,15,1.5,-2.5,5.5,6.499549753,6.435407584,6.861517877,6.760618378,6.572477323,6.647242281
-15,-15,15,1.5,-2.5,9.5,10.43839026,9.998287385,9.755556262,9.881020503,10.11087824,10.47111066
-15,-15,15,1.5,-0.5,-2.5,1.932436534,3.41069617,4.903632724,5.087643335,3.950826355,2.445965886
-15,-15,15,1.5,-0.5,1.5,2.407738877,2.384679675,3.471417954,3.996312603,3.646101762,3.099349354
-15,-15,15,1.5,-0.5,5.5,6.260176169,5.735556818,5.613581273,6.23395212,6.674062344,6.753537357
-15,-15,15,1.5,-0.5,9.5,10.6319361,9.587690744,9.280074922,9.41332487,10.17272961,10.83151875
-15,-15,15,1.5,1.5,-2.5,2.978046955,2.761325212,4.308540704,4.988830201,4.898000555,4.107814788
-15,-15,15,1.5,1.5,1.5,3.336340212,1.234724204,2.289193948,3.748229084,4.661973247,4.60842851
-15,-15,15,1.5,1.5,5.5,6.763317759,5.268900662,4.938672993,6.114364292,7.496314635,7.500254413
-15,-15,15,1.5,1.5,9.5,10.70703816,9.150115807,8.621990387,9.327891518,10.76514565,11.22130161
-15,-15,45,-2.5,-2.5,-2.5,5.818221566,7.363068568,7.281692873,5.605665961,2.565358842,2.937469548
-15,-15,45,-2.5,-2.5,1.5,5.804889596,6.748138125,6.596906716,4.568341766,2.147377631,3.604489753
-15,-15,45,-2.5,-2.5,5.5,8.327822457,8.648041037,8.065553224,6.690129411,5.897634336,6.942162073
-15,-15,45,-2.5,-2.5,9.5,11.40976584,11.56221858,11.10119324,10.02059453,9.879068053,10.63510673
-15,-15,45,-2.5,-0.5,-2.5,5.802084251,6.494045389,5.573567411,4.204707488,2.547599271,4.042719264
-15,-15,45,-2.5,-0.5,1.5,6.073652366,6.206234233,4.765042971,2.661884211,2.110465056,4.537539307
-15,-15,45,-2.5,-0.5,5.5,8.366724342,8.034621456,6.484507016,5.52008976,5.804472551,7.467714432
-15,-15,45,-2.5,-0.5,9.5,11.61236892,11.04960576,9.928822231,9.154972048,9.949867163,11.42290223
-15,-15,45,-2.5,1.5,-2.5,6.714593608,6.367729472,4.838299795,3.469946024,3.739251959,5.615205451
-15,-15,45,-2.5,1.5,1.5,6.902900357,5.692013685,3.2622985,1.019974645,3.470555386,6.100154322
-15,-15,45,-2.5,1.5,5.5,8.911655801,7.585454306,5.513545565,4.69661358,6.774835455,8.580154368
-15,-15,45,-2.5,1.5,9.5,12.02961066,10.8942961,9.27473272,8.851272409,10.36043066,11.97023551
-15,-15,45,-0.5,-2.5,-2.5,3.78614238,5.928292162,7.084228736,6.098307699,3.63572506,1.793837086
-15,-15,45,-0.5,-2.5,1.5,4.087900728,5.491074848,5.969514083,5.089511758,3.367873936,2.693079292
-15,-15,45,-0.5,-2.5,5.5,7.116651571,7.307879745,7.398531034,7.052201079,6.593685155,6.490608794
-15,-15,45,-0.5,-2.5,9.5,10.91224007,10.7598697,10.55123441,10.35198957,9.98000004,10.59690826
-15,-15,45,-0.5,-0.5,-2.5,4.242095702,4.986550416,5.475639405,4.918526833,3.708324524,3.169980316
-15,-15,45,-0.5,-0.5,1.5,4.390433693,4.257148493,3.945033165,3.578120404,3.36850686,3.914027794
-15,-15,45,-0.5,-0.5,5.5,7.445526559,6.83250017,5.973210919,5.860282046,6.256279872,7.149516928
-15,-15,45,-0.5,-0.5,9.5,10.82009773,10.0699398,9.330948816,9.298754946,9.955661847,10.88065651
-15,-15,45,-0.5,1.5,-2.5,5.242976845,4.491308158,4.123173802,4.118500171,4.493621328,5.257071646
-15,-15,45,-0.5,1.5,1.5,5.658007711,3.887896298,2.14421356,2.614047878,4.305751674,5.632374825
-15,-15,45,-0.5,1.5,5.5,7.919995378,6.213859123,4.954402622,5.287233509,7.013496216,8.097285879
-15,-15,45,-0.5,1.5,9.5,11.16830673,9.693403043,8.752689682,9.373652007,10.55370316,11.74520031
-15,-15,45,1.5,-2.5,-2.5,2.30317047,5.073520169,7.33183512,7.065002686,5.240869953,2.394183852
-15,-15,45,1.5,-2.5,1.5,2.769525385,4.429426543,6.086531983,6.484559652,4.984842881,3.194609269
-15,-15,45,1.5,-2.5,5.5,6.479326188,6.911926658,7.6277166,7.930063757,7.302462976,6.649559481
-15,-15,45,1.5,-2.5,9.5,10.49043698,10.04375721,10.39115046,10.64190837,10.89029034,10.75371686
-15,-15,45,1.5,-0.5,-2.5,2.813624054,3.842915646,5.56735789,6.196322967,5.117907138,3.778851735
-15,-15,45,1.5,-0.5,1.5,3.063562688,2.722208473,4.419766406,5.207489421,4.977794088,4.242408793
-15,-15,45,1.5,-0.5,5.5,6.633231683,5.607512946,6.036404675,7.03435553,7.449241578,7.164313465
-15,-15,45,1.5,-0.5,9.5,10.40739268,9.54899992,9.447889548,9.836580087,10.88660519,11.35453402
-15,-15,45,1.5,1.5,-2.5,4.092165131,3.229708492,4.349539229,5.589276371,5.963653306,5.390173578
-15,-15,45,1.5,1.5,1.5,4.445297507,2.007844026,2.402782467,4.500848988,5.678744892,5.955906175
-15,-15,45,1.5,1.5,5.5,7.340572764,5.543897546,5.080824852,6.403225875,7.690763831,8.173874243
-15,-15,45,1.5,1.5,9.5,11.0188775,9.334222937,8.897162381,9.746693646,10.94041185,11.78432614
-15,15,-45,-2.5,-2.5,-2.5,7.962819841,7.340087064,4.811059612,1.824859384,3.263640736,6.247358967
-15,15,-45,-2.5,-2.5,1.5,7.085439339,6.267172575,4.084155747,2.377238208,3.740733154,5.957740853
-15,15,-45,-2.5,-2.5,5.5,8.510118456,7.711654288,6.497467919,6.28497952,7.063294722,7.945139773
-15,15,-45,-2.5,-2.5,9.5,11.38561026,10.44392691,10.22422765,10.23729768,10.85824858,11.56421509
-15,15,-45,-2.5,-0.5,-2.5,6.881512025,5.755554,3.367370752,2.340472129,4.276046089,6.210080673
-15,15,-45,-2.5,-0.5,1.5,6.065715671,4.574387928,2.372855404,2.821400433,4.693853394,6.109144052
-15,15,-45,-2.5,-0.5,5.5,7.603550148,6.496700839,5.701046167,6.486610025,7.647340069,8.222065984
-15,15,-45,-2.5,-0.5,9.5,10.27910212,9.631895579,9.465383582,10.46571197,11.10100863,11.0378608
-15,15,-45,-2.5,1.5,-2.5,6.102837899,4.705718469,2.883961816,3.941692358,6.050714372,6.6461822
-15,15,-45,-2.5,1.5,1.5,5.405343072,3.065788283,1.393822907,4.288660249,6.190933193,6.490609945
-15,15,-45,-2.5,1.5,5.5,7.050073037,5.345628451,5.156952885,7.311595465,8.615011752,8.297782625
-15,15,-45,-2.5,1.5,9.5,10.36396319,8.852931885,9.468831292,10.89085463,11.99460318,11.48352657
-15,15,-45,-0.5,-2.5,-2.5,6.640549719,6.943442184,5.478437965,3.01387229,1.893884059,4.22100464
-15,15,-45,-0.5,-2.5,1.5,5.771446872,6.088287714,4.853598846,3.407850998,2.767445838,4.18925327
-15,15,-45,-0.5,-2.5,5.5,7.338322713,7.592228366,7.099142606,6.907973106,6.637293839,6.888077147
-15,15,-45,-0.5,-2.5,9.5,10.48051941,10.60374599,9.956454224,10.27884217,10.82653994,10.80086359
-15,15,-45,-0.5,-0.5,-2.5,5.379900317,5.437788999,4.416330772,3.383694451,3.341829207,4.323207161
-15,15,-45,-0.5,-0.5,1.5,4.332317238,4.050333299,3.465135679,3.811494494,3.932521871,4.08364564
-15,15,-45,-0.5,-0.5,5.5,6.439022691,5.996283282,6.210743339,6.672523813,7.189152511,6.658279295
-15,15,-45,-0.5,-0.5,9.5,9.751497068,9.466532821,9.985124032,10.81165327,11.05411173,10.58793723
-15,15,-45,-0.5,1.5,-2.5,4.785648837,4.053349532,3.877184006,4.728895595,5.171353543,5.005198959
-15,15,-45,-0.5,1.5,1.5,3.431972594,1.981769743,2.857363505,4.913344628,5.537237449,4.964189479
-15,15,-45,-0.5,1.5,5.5,5.911752906,4.770495353,5.778113884,7.520446951,8.122338469,7.348759619
-15,15,-45,-0.5,1.5,9.5,9.520672032,8.618138782,9.716515252,11.20809988,11.70235674,10.98745306
-15,15,-45,1.5,-2.5,-2.5,5.997429605,7.302518227,6.480540603,4.83661272,2.146969407,2.875383478
-15,15,-45,1.5,-2.5,1.5,4.731894048,5.979908973,6.06532041,5.132931173,2.994172867,2.75238145
-15,15,-45,1.5,-2.5,5.5,6.760212977,7.757028181,7.988341334,7.671765742,6.650797728,6.101686308
-15,15,-45,1.5,-2.5,9.5,9.699017785,10.33503981,10.85008228,11.23947851,10.93305338,10.31401568
-15,15,-45,1.5,-0.5,-2.5,4.268827269,5.598396486,5.653787261,4.927636218,3.560762448,2.889696502
-15,15,-45,1.5,-0.5,1.5,3.023567034,4.377502798,5.075531546,5.220495776,3.998880353,2.547521694
-15,15,-45,1.5,-0.5,5.5,5.65173807,6.014828234,7.292414367,7.671992277,7.323165881,6.009629816
-15,15,-45,1.5,-0.5,9.5,9.160704296,9.237182655,10.34772882,11.26921027,11.03775179,9.905829674
-15,15,-45,1.5,1.5,-2.5,3.586433652,4.473511423,5.371571364,5.870969019,5.267680468,4.009335338
-15,15,-45,1.5,1.5,1.5,1.738301018,2.599236053,4.86035318,6.154133054,5.670389254,3.717706322
-15,15,-45,1.5,1.5,5.5,4.986474663,5.14386203,6.884637488,8.361344881,8.385371373,6.713389953
-15,15,-45,1.5,1.5,9.5,8.814428231,8.967626149,10.27272789,11.72524866,11.96169152,10.22155893
-15,15,-15,-2.5,-2.5,-2.5,6.363314735,6.540310158,4.959123206,2.465474238,2.506947446,4.652265235
-15,15,-15,-2.5,-2.5,1.5,5.737233218,5.693491002,4.176000199,2.938823205,3.209118151,4.677087912
-15,15,-15,-2.5,-2.5,5.5,7.499364353,6.78901709,6.539344215,6.556612415,6.715578485,7.166880137
-15,15,-15,-2.5,-2.5,9.5,10.4173767,10.09372613,10.11518376,10.51784686,10.91154924,10.47050322
-15,15,-15,-2.5,-0.5,-2.5,5.808981663,5.387051254,3.57285632,1.81338204,2.999737693,4.865135543
-15,15,-15,-2.5,-0.5,1.5,4.938262086,4.118929665,2.542783183,2.376038239,3.634830435,4.624232251
-15,15,-15,-2.5,-0.5,5.5,6.605943976,6.1511219,5.662703771,6.346542049,7.170365183,7.053301509
-15,15,-15,-2.5,-0.5,9.5,10.23877,9.276475783,9.500725094,10.33645772,11.03697652,10.56900679
-15,15,-15,-2.5,1.5,-2.5,5.688848913,4.886172786,2.927543587,2.759104342,4.454665776,5.374073002
-15,15,-15,-2.5,1.5,1.5,4.878558544,3.312764575,1.537223127,3.16601215,4.992497302,5.309829294
-15,15,-15,-2.5,1.5,5.5,6.614740091,5.378287311,5.1884742,6.704943913,7.718405757,7.766954611
-15,15,-15,-2.5,1.5,9.5,9.928503976,9.017137491,9.017852358,10.38812052,11.35728347,10.91523621
-15,15,-15,-0.5,-2.5,-2.5,5.460862606,5.832838886,4.953272007,2.993408658,1.472701872,3.226913101
-15,15,-15,-0.5,-2.5,1.5,4.406038006,4.802786932,4.286794707,3.258435248,2.585203249,2.8509043
-15,15,-15,-0.5,-2.5,5.5,6.2472923,6.759171377,6.762617319,6.64936972,6.655030877,6.141046804
-15,15,-15,-0.5,-2.5,9.5,9.710317137,10.06021428,10.50062594,10.48424887,10.53645264,10.2059463
-15,15,-15,-0.5,-0.5,-2.5,4.471201009,4.592292261,3.55679517,2.402603137,2.18686235,3.203836678
-15,15,-15,-0.5,-0.5,1.5,3.00172729,2.980611757,2.684696787,2.854334114,3.154457296,2.846095929
-15,15,-15,-0.5,-0.5,5.5,5.701661245,5.203262955,5.679423043,6.539199032,6.835285997,6.191908088
-15,15,-15,-0.5,-0.5,9.5,9.051008414,8.781788244,9.397019207,10.24229454,10.57737486,9.870537479
-15,15,-15,-0.5,1.5,-2.5,4.401206012,3.799838684,2.979717055,3.259285108,4.032292491,4.29647769
-15,15,-15,-0.5,1.5,1.5,2.849866985,1.388869689,1.591674445,3.677367888,4.441790169,4.047019572
-15,15,-15,-0.5,1.5,5.5,5.500290072,4.666028565,5.292377954,6.85515162,7.492370698,6.968212224
-15,15,-15,-0.5,1.5,9.5,8.986288412,8.538198536,9.467176614,10.73130175,10.97828113,10.55565941
-15,15,-15,1.5,-2.5,-2.5,4.457673895,5.927704596,5.895675287,4.478772747,2.622255752,2.455180584
-15,15,-15,1.5,-2.5,1.5,3.380990486,4.895534556,5.388915673,4.663261638,3.396104215,2.015668961
-15,15,-15,1.5,-2.5,5.5,5.734901689,6.63763519,7.159196408,7.611249531,6.684715761,5.614369087
-15,15,-15,1.5,-2.5,9.5,9.310906078,9.790718089,10.74701616,11.08394266,10.92297466,9.853501505
-15,15,-15,1.5,-0.5,-2.5,3.616673746,4.484650955,4.58405226,4.049507108,3.092970685,2.541301738
-15,15,-15,1.5,-0.5,1.5,1.567845491,2.91295615,3.849293307,4.379745885,3.845800803,2.050899111
-15,15,-15,1.5,-0.5,5.5,4.88211907,5.18105005,6.484627372,7.170093939,7.003971094,5.890973606
-15,15,-15,1.5,-0.5,9.5,8.616158288,9.168902002,9.956660435,10.88281228,11.03458806,9.943142321
-15,15,-15,1.5,1.5,-2.5,3.419255215,3.787668109,4.163324311,4.74703059,4.557177507,3.721070733
-15,15,-15,1.5,1.5,1.5,1.29253573,1.221374527,3.35659103,5.057970973,4.954483542,3.504432577
-15,15,-15,1.5,1.5,5.5,4.85955281,4.580805066,6.077660277,7.704365253,8.126017308,6.58553298
-15,15,-15,1.5,1.5,9.5,8.748004635,8.258927655,9.779626949,11.20042084,11.22937133,10.37985552
-15,15,15,-2.5,-2.5,-2.5,6.030417819,7.043196275,5.937480528,3.648803366,1.810696902,3.509610442
-15,15,15,-2.5,-2.5,1.5,5.023905058,6.101983192,5.248599361,3.861700867,2.763884463,3.316032715
-15,15,15,-2.5,-2.5,5.5,6.781135544,7.553337139,7.616523086,7.154925095,6.455582661,6.322611397
-15,15,15,-2.5,-2.5,9.5,9.919692685,10.32138884,10.53727705,10.63103487,10.93139345,10.09537724
-15,15,15,-2.5,-0.5,-2.5,5.720994843,6.057509985,4.399923656,2.10909691,1.921456661,4.034833748
-15,15,15,-2.5,-0.5,1.5,4.670720018,4.995429152,3.795400833,2.620400155,2.822368289,3.731273169
-15,15,15,-2.5,-0.5,5.5,6.465296026,6.599324609,6.186240407,6.389119739,6.67421098,6.675636701
-15,15,15,-2.5,-0.5,9.5,9.683677696,9.829016151,9.712464719,10.39996029,10.71517549,10.58793156
-15,15,15,-2.5,1.5,-2.5,5.94561715,5.738722485,3.626510997,1.900903928,3.422951984,5.254487147
-15,15,15,-2.5,1.5,1.5,5.238979773,4.39705827,2.646724908,2.440214417,4.063078167,5.140943011
-15,15,15,-2.5,1.5,5.5,7.076280594,6.264632062,5.639183446,6.361378237,7.211639445,7.482456994
-15,15,15,-2.5,1.5,9.5,10.30989994,9.468059282,9.460220778,10.26359764,11.03191788,11.21567108
-15,15,15,-0.5,-2.5,-2.5,4.525881392,6.046277025,5.544500725,4.113598096,2.238906715,2.356832885
-15,15,15,-0.5,-2.5,1.5,3.284417599,4.838011074,5.092592711,4.386326658,3.021703063,1.893690581
-15,15,15,-0.5,-2.5,5.5,5.75391602,6.566798076,6.827788776,7.272714812,6.989138394,5.798565621
-15,15,15,-0.5,-2.5,9.5,9.198442533,9.536156509,10.11089661,10.82251445,10.72641933,9.633566583
-15,15,15,-0.5,-0.5,-2.5,4.27153997,4.824175614,3.918004484,2.747492322,2.325464629,2.991097495
-15,15,15,-0.5,-0.5,1.5,2.898889751,3.152158665,3.107493718,3.056565872,3.062590392,2.674653918
-15,15,15,-0.5,-0.5,5.5,5.54619262,5.499091659,6.085898892,6.51925542,6.813971213,6.040343588
-15,15,15,-0.5,-0.5,9.5,9.020215031,8.645927587,9.786180085,10.81883043,10.77605322,10.18994924
-15,15,15,-0.5,1.5,-2.5,4.810227618,4.197981826,2.84836358,2.501115849,3.757203838,4.465513151
-15,15,15,-0.5,1.5,1.5,3.594510017,2.408343794,1.500085109,2.859410512,4.182918674,4.338422107
-15,15,15,-0.5,1.5,5.5,6.055862063,5.116965287,5.31649497,6.663059323,7.45247765,6.676139392
-15,15,15,-0.5,1.5,9.5,9.124371541,8.679049488,9.143023493,10.16471723,10.94364975,10.35039387
-15,15,15,1.5,-2.5,-2.5,3.849397329,5.358405805,5.714900717,5.182055153,3.787085785,2.565273012
-15,15,15,1.5,-2.5,1.5,2.011464123,4.021419891,5.343114688,5.393123303,4.312712623,2.117486012
-15,15,15,1.5,-2.5,5.5,5.153126772,6.047167237,7.152600671,8.266971173,7.392652151,5.917635624
-15,15,15,1.5,-2.5,9.5,8.977691648,9.197360434,10.78990117,11.44353582,11.14332029,10.05988721
-15,15,15,1.5,-0.5,-2.5,3.36882263,4.004847369,4.333620343,4.352730973,3.948584726,3.148797681
-15,15,15,1.5,-0.5,1.5,1.008664456,2.207288583,3.56029744,4.535729275,4.484861572,2.832845536
-15,15,15,1.5,-0.5,5.5,4.485161344,4.80235375,6.127918903,7.233698211,7.474514612,6.180731771
-15,15,15,1.5,-0.5,9.5,8.654090313,8.893260984,9.695385284,10.93054716,11.00659007,9.855464243
-15,15,15,1.5,1.5,-2.5,4.039639554,3.480388513,3.371435166,4.208373529,4.890821131,4.447914036
-15,15,15,1.5,1.5,1.5,2.481941532,0.623130388,2.340256073,4.421942966,5.224589704,4.383417945
-15,15,15,1.5,1.5,5.5,5.332280889,4.536683711,5.525190047,7.162812646,7.937184724,7.141715798
-15,15,15,1.5,1.5,9.5,9.087891988,8.528555908,9.375694858,10.80858506,11.8954068,10.53628727
-15,15,45,-2.5,-2.5,-2.5,6.372321716,7.980009033,7.400677727,4.859443621,1.868452957,3.309827906
-15,15,45,-2.5,-2.5,1.5,5.649627761,7.230784383,6.881553132,5.111599378,2.861719412,3.066328602
-15,15,45,-2.5,-2.5,5.5,7.057649231,8.481400258,8.566841125,7.835207846,6.668521156,6.180384945
-15,15,45,-2.5,-2.5,9.5,9.986307395,10.88197675,11.38902297,11.19603424,10.81549456,9.952656144
-15,15,45,-2.5,-0.5,-2.5,6.586401367,7.29521564,5.838831939,3.114308727,2.03636691,4.48811124
-15,15,45,-2.5,-0.5,1.5,5.867860243,6.322427965,5.29384357,3.460727314,2.971728669,4.181597985
-15,15,45,-2.5,-0.5,5.5,7.31431031,7.752185462,7.287172267,6.890235355,6.532634841,7.064414019
-15,15,45,-2.5,-0.5,9.5,10.27586208,10.56528763,10.47979726,10.72351182,10.38536483,10.29500774
-15,15,45,-2.5,1.5,-2.5,7.481266352,6.74652253,4.531119026,1.866181255,3.536847247,6.04821532
-15,15,45,-2.5,1.5,1.5,6.672895865,5.899989389,3.974717991,2.327135825,4.121739363,5.787518774
-15,15,45,-2.5,1.5,5.5,8.088059562,7.222422295,6.202960447,6.27511416,7.089992896,7.916083077
-15,15,45,-2.5,1.5,9.5,10.78232482,10.01496481,10.03052198,10.3534578,10.9189313,10.99376051
-15,15,45,-0.5,-2.5,-2.5,4.757992728,6.672563644,6.604177541,5.565856131,3.35707961,2.468432057
-15,15,45,-0.5,-2.5,1.5,3.671909744,5.683775008,6.235536944,5.559373862,3.942759879,2.083231195
-15,15,45,-0.5,-2.5,5.5,5.820921228,7.210612516,8.113653671,8.157471963,7.105776151,5.861526518
-15,15,45,-0.5,-2.5,9.5,9.422017583,9.814430282,10.80919687,11.29789063,10.96967376,9.868715946
-15,15,45,-0.5,-0.5,-2.5,4.943400744,5.794723477,5.209455028,3.922267773,3.613926414,3.884950502
-15,15,45,-0.5,-0.5,1.5,3.914377415,4.451177807,4.349160045,4.337363269,3.932376587,3.660808428
-15,15,45,-0.5,-0.5,5.5,6.245218423,6.356462879,6.821385345,7.186616615,7.26342089,6.800018669
-15,15,45,-0.5,-0.5,9.5,9.435307682,9.517252756,10.11431896,10.79322506,10.95162687,10.37968737
-15,15,45,-0.5,1.5,-2.5,5.945054555,5.181324842,3.751415488,3.002039428,4.485300398,5.67246136
